transaction_id,transaction_ts,customer_id,merchant_id,amount,currency,merchant_category,device_fingerprint,ip_geo_country,hour_of_day,day_of_week,customer_tenure_days,avg_monthly_spend,num_prev_tx_24h,is_fraud
06ee79f7-786f-4b48-b23f-78587af3c659,2025-08-04T05:02:34.015811,C19109,M4005,39.7,CAD,utilities,D59433,US,5,0,4205,328.41,4,0
50db34ae-e5d8-4a2a-934a-263149c422c6,2025-07-26T11:20:01.015811,C10099,M179,117.54,CAD,entertainment,D75801,CA,11,5,372,334.91,4,0
c963124a-735e-4ebc-968e-9d510484a4e4,2025-07-17T23:54:09.015811,C2262,M3868,20.85,CAD,utilities,D84086,AU,23,3,3068,1196.37,3,0
72c73296-ebfd-4c42-a60d-0d7cbb6c781a,2025-08-09T13:29:39.015811,C17672,M1090,216.38,CAD,retail,D70420,AU,13,5,4333,131.67,0,0
83dc342b-b2e3-4d12-b9de-327123d42efb,2025-09-13T20:20:47.015811,C15172,M4461,125.72,CAD,retail,D60376,GB,20,5,1271,228.99,5,0
59a99cb6-59c7-46dd-9d8b-ed2aed773605,2025-10-09T16:30:39.015811,C13738,M129,77.27,CAD,travel,D58516,IN,16,3,399,208.69,3,0
3c32c9f2-a33b-4e91-911c-1ebe0ea68031,2025-09-21T17:18:31.015811,C1850,M1148,151.36,CAD,utilities,D95882,IN,17,6,2613,479.07,2,0
27f9dded-2fcd-42e0-8171-583e40fb5cf1,2025-07-19T17:45:10.015811,C4695,M4271,72.49,CAD,retail,D77551,US,17,5,3500,455.31,2,0
01aed1bf-48c8-49f5-8059-dc1f03f6e678,2025-08-08T15:14:28.015811,C12490,M4297,96.75,CAD,retail,D49344,US,15,4,4407,376.25,2,0
d6c5fb44-6c02-4b1d-9218-ced2495b80ce,2025-09-28T19:13:07.015811,C15173,M473,173.38,CAD,travel,D17576,AU,19,6,1990,215.39,0,0
f8111cba-0b23-4cf2-8b44-4e2e1af93523,2025-07-22T13:37:08.015811,C12160,M758,162.89,CAD,retail,D49437,IN,13,1,4940,905.76,5,0
66d34f5a-dd26-4355-9093-1d8becca3a13,2025-08-27T06:30:47.015811,C6845,M2728,92.78,CAD,retail,D24907,CA,6,2,3924,659.22,1,0
e62dfd8e-1aa8-4560-8fe1-2d29daea4fac,2025-07-29T12:30:16.015811,C9276,M3119,138.74,CAD,grocery,D47140,IN,12,1,4074,369.75,5,0
e772dd72-c64d-4f43-af62-73e30cf027af,2025-07-23T06:52:02.015811,C10494,M1665,110.51,CAD,travel,D29003,US,6,2,133,219.18,4,0
a99516a7-b21d-42a7-8851-e21fd2c909fd,2025-09-14T03:44:05.015811,C4995,M1608,99.62,CAD,utilities,D65445,IN,3,6,2766,216.92,5,0
6fb3b4d4-22ac-4d4c-a7a2-88231607f3d5,2025-08-26T04:24:43.015811,C15101,M1379,268.55,CAD,retail,D71637,AU,4,1,1508,560.14,0,0
f76746a1-d36c-449d-9dde-0992a1073b68,2025-10-05T14:22:49.015811,C1590,M53,122.27,CAD,retail,D92691,US,14,6,75,191.79,0,0
284466b9-60ad-458b-91f6-cbeaf7ae31be,2025-08-09T01:55:53.015811,C15834,M3997,13.77,CAD,grocery,D2193,IN,1,5,2251,434.48,4,0
b2f15fc3-5b3e-45b7-8ad0-cbcd932406a0,2025-08-08T08:58:19.015811,C14110,M1469,44.07,CAD,retail,D25157,IN,8,4,4313,213.71,3,0
a5212bbe-7f39-4a8d-8c68-5eb98c7447ae,2025-09-03T09:28:13.015811,C15041,M4629,77.89,CAD,grocery,D10567,CA,9,2,766,320.55,3,0
76a71385-e6ef-41d5-b68d-636dcc9fa2f0,2025-10-11T21:33:44.015811,C5616,M678,149.95,CAD,utilities,D74168,CA,21,5,4327,467.14,0,0
0172c8dc-d125-4af6-8e23-3f1164f323e6,2025-09-15T14:15:58.015811,C17795,M4617,218.93,CAD,utilities,D2053,US,14,0,4809,143.06,3,0
1db6d8b0-0af8-4454-a269-7ad77749ed4a,2025-09-13T18:13:01.015811,C5324,M4620,77.22,CAD,grocery,D70853,GB,18,5,3145,400.73,0,0
67111172-1dc8-4449-9886-eb327799039d,2025-09-20T06:38:52.015811,C2491,M2791,191.94,CAD,travel,D42779,CA,6,5,2240,840.67,1,0
a7b03559-5b10-4350-b322-33a088c09273,2025-09-06T08:46:28.015811,C14151,M1522,231.6,CAD,retail,D81084,GB,8,5,2019,149.74,5,0
0ccdb284-b609-4d34-910a-bc7e46b22fbf,2025-09-04T23:41:51.015811,C10377,M2955,94.07,CAD,grocery,D17368,CA,23,3,1536,340.71,4,0
572cf66d-eefc-4315-80d2-795474e91c8f,2025-10-10T06:23:17.015811,C2937,M2900,170.09,CAD,utilities,D50494,CA,6,4,2391,327.15,5,0
6d30013d-e900-4f82-b07e-4460ef3de8a5,2025-07-16T22:17:46.015811,C7955,M4686,157.5,CAD,retail,D35248,GB,22,2,2199,393.7,3,0
5a59b877-78e4-4849-a308-eb4b8c1c80ee,2025-09-13T17:06:33.015811,C15868,M631,107.91,CAD,entertainment,D64986,IN,17,5,1602,362.82,0,0
44ea36d1-deb3-4cf9-bcea-ad57d6527f49,2025-09-10T13:27:38.015811,C12449,M2700,130.57,CAD,utilities,D85333,IN,13,2,1116,245.54,5,0
973b0810-4a8f-45fd-a1cc-dead5ac72a59,2025-09-12T07:28:57.015811,C5821,M3263,241.3,CAD,travel,D31776,GB,7,4,3081,232.07,2,0
8fea7309-1724-4310-8df1-312431b95b5d,2025-08-19T01:42:57.015811,C6548,M4852,264.21,CAD,retail,D38186,CA,1,1,3352,606.76,2,0
0a5c5fe0-49ed-46d3-aa95-7dcbd544ae87,2025-08-09T20:47:12.015811,C5051,M3467,118.92,CAD,electronics,D90664,AU,20,5,4454,60.7,5,0
a28f6440-c3fd-49b8-b560-7b1b567acbbf,2025-08-21T16:30:04.015811,C19459,M697,44.69,CAD,entertainment,D21803,IN,16,3,363,463.24,5,0
5d623d71-c591-416f-b968-70f3a6fd8730,2025-07-31T17:42:17.015811,C10866,M3527,43.78,CAD,retail,D97892,IN,17,3,4572,482.53,3,0
3870ba73-c6fd-4f16-a518-670f530cbc0e,2025-08-28T20:34:02.015811,C19287,M4100,55.29,CAD,grocery,D38723,AU,20,3,704,123.88,1,0
63dab3f8-be8d-4549-9330-c9723c50de4e,2025-09-09T12:10:46.015811,C14921,M1695,157.5,CAD,retail,D94634,AU,12,1,2613,274.9,1,0
0f093c25-589d-4b4d-bd27-0a5b2abc1f4a,2025-08-01T22:07:01.015811,C7993,M4228,61.14,CAD,travel,D60563,US,22,4,3319,543.56,5,0
acefb8c5-d3f4-4358-94f2-a43e96dede06,2025-10-09T23:33:35.015811,C6466,M3683,186.05,CAD,entertainment,D26973,GB,23,3,513,478.92,4,0
e32f0114-9e13-4dd2-b8e7-12f1836f155a,2025-09-11T03:58:58.015811,C6458,M3749,45.9,CAD,grocery,D83770,GB,3,3,4891,307.94,0,0
d988283d-4af0-4915-b972-31850245d6b8,2025-07-22T17:23:00.015811,C15004,M1414,351.4,CAD,grocery,D80542,IN,17,1,695,605.38,1,0
a8e04cb0-e98d-47c3-838a-c94b261d6a7c,2025-09-25T01:03:29.015811,C12233,M1159,153.8,CAD,retail,D50294,AU,1,3,1522,387.87,5,0
0a6fa608-cfb9-4fb5-a86f-8c9676451f7b,2025-09-25T23:54:59.015811,C18184,M1367,146.45,CAD,grocery,D59114,IN,23,3,440,1171.98,3,0
3f75f666-2418-4155-a8be-359c1bde2a97,2025-07-25T15:59:31.015811,C12582,M4601,151.9,CAD,entertainment,D54478,AU,15,4,4004,158.33,1,0
e7ba4da0-60a0-4d92-a737-98d8a724dd65,2025-09-16T03:07:44.015811,C7368,M4405,89.12,CAD,travel,D64922,IN,3,1,4185,121.88,4,0
b41cdf71-91cd-44b5-8ee0-a46b3337ea2b,2025-09-07T04:43:58.015811,C17762,M341,291.82,CAD,retail,D55726,CA,4,6,2028,243.71,3,0
5d9d910a-0054-42b6-85c6-745b5d5bae10,2025-07-21T02:30:43.015811,C2851,M3597,272.43,CAD,utilities,D79989,AU,2,0,1360,525.68,1,0
cffac05e-7053-4e70-a197-45f4b3bbb317,2025-08-18T11:12:47.015811,C11496,M4361,87.22,CAD,grocery,D92282,GB,11,0,2371,473.73,4,0
ede06e56-9f7f-4715-9e2a-052289e85ad3,2025-08-07T20:42:02.015811,C3121,M1111,608.58,CAD,utilities,D16632,US,20,3,2046,144.43,1,0
e0cc13ca-fe41-4e24-8479-36be16966d6d,2025-08-08T03:50:31.015811,C12869,M4010,53.14,CAD,entertainment,D49175,AU,3,4,619,548.81,0,0
133bb210-4988-43c3-910b-a8831ca8eff7,2025-08-01T00:24:59.015811,C9117,M3024,135.06,CAD,travel,D96040,CA,0,4,3756,550.46,0,0
3879dfe7-4616-4649-ab48-94f7723da45c,2025-09-04T04:50:15.015811,C7138,M3520,366.96,CAD,grocery,D37172,GB,4,3,4484,479.59,3,0
291616a2-7b19-4dc7-a038-1132b6d42444,2025-07-18T00:03:05.015811,C1587,M377,42.07,CAD,grocery,D16285,US,0,4,3616,361.69,3,0
b781914d-d08a-4c79-b00b-0d6540e0b464,2025-08-06T23:02:50.015811,C4323,M2473,57.33,CAD,grocery,D85799,GB,23,2,2052,99.49,5,0
92e68dca-18b5-4a99-815f-c452ce214394,2025-09-04T08:02:23.015811,C10011,M1919,127.24,CAD,retail,D27974,AU,8,3,639,135.32,5,0
ba7cb25a-676a-4e7c-a8d2-96b424ff2f0a,2025-10-12T00:47:44.015811,C11259,M988,50.61,CAD,grocery,D95783,CA,0,6,846,254.31,1,0
b7953566-94e6-457f-ad05-7335cb8d2c00,2025-07-25T20:17:53.015811,C4363,M1171,33.21,CAD,entertainment,D21512,AU,20,4,2877,694.88,1,0
141eec75-a5fd-45da-bb12-002d67335c60,2025-08-14T00:01:17.015811,C14497,M1780,38.52,CAD,utilities,D77277,AU,0,3,2880,140.13,0,0
c75dd3e2-b1d2-4a62-a188-3015816febed,2025-08-15T11:09:12.015811,C19662,M4978,88.18,CAD,retail,D86299,GB,11,4,1684,416.74,5,0
4c5484a0-9e3b-4ecd-abe6-624f06fd0b52,2025-08-11T01:53:53.015811,C1789,M1961,148.24,CAD,grocery,D77848,CA,1,0,4328,287.73,3,0
bbc2b057-8328-4083-be6c-5dca54e08124,2025-08-18T15:09:37.015811,C13791,M2994,167.0,CAD,grocery,D9568,CA,15,0,4812,87.86,0,0
86884823-3068-47f9-b563-50cc7265303e,2025-07-28T04:24:13.015811,C13041,M4151,88.57,CAD,utilities,D55519,AU,4,0,676,558.36,1,0
342c1890-29e2-4d15-bb06-bca1f9457efe,2025-09-12T17:26:50.015811,C2590,M4189,618.95,CAD,retail,D42828,AU,17,4,4805,549.72,5,0
97f7a627-cdb1-4329-ad8b-fc2c955de114,2025-09-12T16:50:07.015811,C14336,M1955,128.83,CAD,entertainment,D40540,US,16,4,979,30.34,2,0
90d70882-07cb-43c0-b00b-45e4ad258fb0,2025-07-28T19:05:26.015811,C8496,M1368,110.83,CAD,utilities,D96068,CA,19,0,241,269.25,4,0
68a828ad-e726-4157-8a2c-db0a530be860,2025-08-04T15:44:57.015811,C18896,M632,148.67,CAD,retail,D74303,US,15,0,3013,151.78,4,0
d34de130-9606-4fff-b8ee-c7d2c812694c,2025-10-01T14:50:09.015811,C7485,M4169,4.8,CAD,retail,D6027,AU,14,2,2982,303.72,0,0
22b3fa97-7530-4518-ab25-ce3d24e77b73,2025-07-16T01:55:49.015811,C13742,M1840,97.54,CAD,entertainment,D35555,CA,1,2,4683,296.23,0,0
1b3265fc-e07f-4e74-baf2-abe4626c4684,2025-07-26T17:20:21.015811,C16901,M377,138.36,CAD,utilities,D42900,CA,17,5,4531,361.88,2,0
4fa71903-61c5-4b17-ae17-202f1f527579,2025-09-13T07:25:21.015811,C7949,M3801,109.85,CAD,electronics,D25615,IN,7,5,2009,147.31,0,0
38fc1ce8-70f0-423c-8e0d-489f783f9b6f,2025-09-09T04:21:25.015811,C315,M2745,3.46,CAD,utilities,D95318,GB,4,1,852,183.03,3,0
944df6d6-bf86-4ce9-a515-58008d8896a6,2025-10-07T00:01:01.015811,C4666,M2293,40.28,CAD,utilities,D68126,AU,0,1,3052,363.33,4,0
72286fe8-eaa3-401c-ada4-2494c2cc96f7,2025-09-29T20:28:22.015811,C12923,M614,185.92,CAD,entertainment,D17133,US,20,0,2390,219.32,3,0
b29b8273-15bc-47de-acab-30a9e5ff5b38,2025-08-02T10:05:11.015811,C10691,M2606,134.45,CAD,electronics,D17841,IN,10,5,893,150.53,3,0
cf295efe-c47f-4ae3-9cb8-b0aabc72119f,2025-10-01T02:14:44.015811,C17562,M2936,94.08,CAD,retail,D20659,GB,2,2,4943,64.17,2,0
42918426-da1e-4774-aa7c-27379af7514d,2025-08-04T18:27:57.015811,C8134,M2915,117.62,CAD,grocery,D22790,CA,18,0,3313,449.26,0,0
7f43f642-eb8c-41a1-91df-7493e4ce47ae,2025-09-29T05:50:28.015811,C3980,M98,31.15,CAD,retail,D25970,AU,5,0,3050,628.55,0,0
e87ea38c-1679-4fe1-916e-543cfbc0edde,2025-09-17T16:29:13.015811,C2458,M179,212.27,CAD,retail,D43457,CA,16,2,350,698.9,3,0
b6c25903-064e-4c9b-90a0-cac2ee8d1782,2025-09-26T00:54:46.015811,C11599,M1759,132.35,CAD,entertainment,D80869,US,0,4,2418,398.98,3,0
614fad8e-f162-4acd-9d94-3e5da0f2c5f4,2025-09-15T15:39:26.015811,C12551,M1125,124.27,CAD,utilities,D32657,IN,15,0,160,286.3,3,0
2f74bec2-ed4d-4844-a54a-54efe0cb80f2,2025-08-18T21:31:12.015811,C16463,M2635,115.41,CAD,grocery,D28708,CA,21,0,2302,80.5,4,0
6d1a0efb-56ad-4af6-acf3-dc98e29000ce,2025-08-17T02:47:23.015811,C7628,M1308,42.22,CAD,grocery,D96608,CA,2,6,1798,477.05,3,0
a4651dac-00e9-45ad-9933-478ac7ec9970,2025-07-23T08:03:11.015811,C5693,M1443,76.26,CAD,entertainment,D47027,IN,8,2,232,658.64,4,0
efdcd85b-8a48-4c46-8eba-f8d2f566b0d1,2025-08-19T03:26:38.015811,C6169,M4033,165.36,CAD,retail,D7363,US,3,1,4929,191.85,0,0
d9e2d751-84f1-4d43-a53a-b7f741d76764,2025-08-14T04:32:42.015811,C6602,M1069,102.48,CAD,utilities,D42414,CA,4,3,180,145.41,1,0
77d7c156-17a2-41c0-9537-cfd3b0edb278,2025-07-22T15:08:21.015811,C17246,M2990,42.46,CAD,retail,D20645,AU,15,1,3992,570.66,4,0
24269246-1bf7-443b-8e48-ffd20e993fef,2025-08-14T05:32:13.015811,C11693,M1829,223.16,CAD,grocery,D96207,GB,5,3,1044,656.02,4,1
d32307c2-3a88-43ce-9a80-42789e6a69ea,2025-08-15T07:54:55.015811,C10428,M1810,208.92,CAD,grocery,D43407,CA,7,4,1950,277.54,5,0
5cd555e5-5ef1-4e52-b8d8-b51dc6105473,2025-10-04T04:50:10.015811,C11002,M3659,11.4,CAD,entertainment,D45939,GB,4,5,886,346.56,1,0
043c5a01-6d2a-41b8-a3b3-3079f874faf8,2025-08-25T22:37:06.015811,C12410,M2878,166.87,CAD,grocery,D75767,US,22,0,1333,357.31,0,0
5abc8912-5d8b-4dc3-a2a6-bc8307025907,2025-09-11T20:55:06.015811,C8557,M858,34.93,CAD,grocery,D95943,CA,20,3,4482,1996.43,2,0
155654f7-550f-4ae7-a38b-17c7021ae191,2025-08-14T05:41:12.015811,C15819,M254,127.87,CAD,entertainment,D56912,US,5,3,439,113.4,1,0
b88dddd7-0430-40c9-986a-8b606a5bb308,2025-08-20T00:24:26.015811,C17699,M2174,220.33,CAD,retail,D51499,IN,0,2,4503,287.54,2,0
3a8c746c-1f12-4202-a230-c7c1acf22da8,2025-08-13T03:00:55.015811,C19668,M3935,60.25,CAD,retail,D15140,GB,3,2,3257,374.01,2,0
b85feae6-0f8d-4a6a-b920-15540fd855d1,2025-08-20T23:40:38.015811,C12699,M1515,110.6,CAD,retail,D5849,GB,23,2,3603,368.94,2,0
cc7602d6-03cd-410d-8395-ed7f7e8d44a0,2025-09-28T03:25:22.015811,C3169,M703,224.68,CAD,grocery,D99151,IN,3,6,1864,452.93,4,0
81e1bfee-88d4-4279-ac34-52110d8d592b,2025-08-21T19:44:37.015811,C15560,M4692,36.32,CAD,entertainment,D65812,IN,19,3,4234,892.0,4,0
ad2be430-4f6f-4f85-a196-997f272cbb86,2025-07-31T07:12:18.015811,C14715,M1417,70.26,CAD,retail,D10272,AU,7,3,1655,1529.87,0,0
da25a718-428c-4235-996c-9e3b2f72271c,2025-08-19T19:09:36.015811,C13021,M4523,98.65,CAD,grocery,D1621,IN,19,1,4814,421.41,3,0
e4c5e441-8f9f-4aec-980d-672349ef8696,2025-08-18T19:19:23.015811,C19266,M4774,290.33,CAD,electronics,D73753,CA,19,0,2344,1183.46,3,0
8c30fad9-23c6-4ce9-9efd-662f1f77b6f7,2025-08-10T05:49:00.015811,C15912,M4687,193.71,CAD,grocery,D18856,IN,5,6,4987,619.44,3,0
8779ea1f-4c3a-499f-9dc0-b85adce6ad48,2025-09-10T15:08:44.015811,C7785,M404,279.19,CAD,utilities,D2652,GB,15,2,2483,252.67,5,0
2475820c-2554-4f34-b5d2-c36dd8a6a5cc,2025-07-20T10:53:56.015811,C7470,M1101,92.09,CAD,utilities,D42057,GB,10,6,3415,511.61,3,0
3a83e6b2-87fe-4b32-9535-938074496eda,2025-07-24T19:35:41.015811,C13343,M3969,291.35,CAD,utilities,D67538,US,19,3,538,252.79,1,0
4585577f-6f8e-4c73-b1e8-d0bae28ed94d,2025-08-22T21:54:26.015811,C18635,M238,60.97,CAD,retail,D7554,US,21,4,271,361.63,5,0
994c1eee-036b-4c46-b6ca-388263ada84d,2025-09-07T01:15:38.015811,C15212,M4138,117.82,CAD,entertainment,D31712,GB,1,6,4005,498.33,3,0
f0b6ac92-ab1d-4fc1-82dd-a35ba44c63c4,2025-09-08T20:34:59.015811,C11281,M1340,415.55,CAD,retail,D29013,US,20,0,1694,224.65,0,0
b2a15eb4-d58e-4639-93d9-c12c806fa3ab,2025-07-30T07:00:31.015811,C292,M3884,80.13,CAD,grocery,D92979,GB,7,2,3472,1382.46,3,0
d4d123ba-6830-4b9d-959e-2d2efdc54cda,2025-08-28T12:05:51.015811,C9901,M4266,42.81,CAD,entertainment,D49052,IN,12,3,4865,516.68,0,0
fa6ce0ea-ffdc-49a4-9b77-a4297ead3894,2025-09-10T03:59:06.015811,C9060,M2664,252.31,CAD,grocery,D19652,IN,3,2,1969,1419.45,4,0
f6e82aa3-724f-472b-bd29-57a211c35f94,2025-09-11T18:53:38.015811,C4586,M209,217.41,CAD,grocery,D54863,AU,18,3,3181,724.58,4,0
93f8295e-8354-499a-b964-42b2f766962c,2025-09-09T11:56:44.015811,C7287,M4380,208.22,CAD,electronics,D46989,IN,11,1,2460,1066.83,4,0
5738eeff-e930-4786-9717-3407226a27f5,2025-10-03T08:09:04.015811,C15427,M1049,275.14,CAD,travel,D23996,GB,8,4,732,194.08,2,0
25981c24-365d-42af-9f72-e354a77bf2dd,2025-07-18T17:05:15.015811,C10857,M3045,82.14,CAD,utilities,D61675,CA,17,4,4781,482.3,3,0
5324ad46-619e-44b2-b116-e305c233bde4,2025-08-25T05:23:09.015811,C3927,M3127,160.71,CAD,utilities,D19763,US,5,0,1641,274.61,3,0
5483355e-fdd7-4108-a0fb-3c33e7393ab7,2025-07-21T02:03:33.015811,C5910,M663,145.76,CAD,retail,D83166,CA,2,0,39,357.95,1,0
7b814fbe-055f-43cf-bcce-cf79895e1bf4,2025-09-27T10:24:07.015811,C16043,M722,49.9,CAD,grocery,D56234,AU,10,5,3141,18.1,5,0
eeecc42d-f79d-4c0d-9795-5d50c7804e92,2025-10-11T10:46:50.015811,C10559,M4351,65.08,CAD,entertainment,D32614,US,10,5,2821,253.45,4,0
07c40821-8665-4efa-831f-cc914838ccea,2025-09-26T14:23:51.015811,C2140,M375,91.51,CAD,entertainment,D78168,IN,14,4,2768,342.87,1,0
2a303dc1-e265-4f28-a84c-8082debc3521,2025-07-17T07:12:22.015811,C16063,M2943,15.45,CAD,electronics,D27682,CA,7,3,4831,404.3,5,0
b8d63108-dcd6-40ba-963b-375a5033b20a,2025-10-09T04:31:10.015811,C12295,M2096,302.58,CAD,travel,D6287,CA,4,3,162,71.5,3,0
53bc0c0c-ece2-4067-9fee-6c20474c9496,2025-08-20T16:19:20.015811,C8282,M3887,245.91,CAD,entertainment,D1220,GB,16,2,3448,589.16,2,0
5ef3dfe8-295e-4ab7-82b7-3c58391dc0a3,2025-08-05T18:46:19.015811,C4495,M3432,45.92,CAD,retail,D26182,GB,18,1,4286,324.0,4,0
a6fdebb2-d900-4f11-abe5-0c5d7489f6f6,2025-09-22T15:37:14.015811,C15751,M2709,39.17,CAD,travel,D64764,US,15,0,738,697.17,5,0
e8b0a92c-1d74-481b-b73c-46ed7d55ea5e,2025-09-14T01:48:03.015811,C8655,M3804,27.43,CAD,utilities,D38086,GB,1,6,2562,336.73,0,1
aabfe153-285b-48e7-bd85-e89d63483a99,2025-09-29T09:06:01.015811,C5588,M2693,106.94,CAD,entertainment,D96085,CA,9,0,3053,317.11,2,0
9eaf70b6-21a3-4f5a-b905-03cc9f515202,2025-08-06T19:59:36.015811,C15672,M3455,213.82,CAD,retail,D91249,CA,19,2,1306,115.16,3,0
77327e93-2a2c-4e65-a77f-63b7525eb538,2025-08-07T22:48:43.015811,C14358,M1485,194.83,CAD,entertainment,D89715,US,22,3,3958,325.18,2,0
2b03e709-2bd8-4180-8274-769a34f89ce2,2025-10-11T14:46:53.015811,C17198,M4724,261.59,CAD,electronics,D44342,IN,14,5,4286,631.86,3,0
497bfbb1-7cf4-4f73-8b97-2c16ccf0d146,2025-09-18T16:21:23.015811,C15792,M2833,222.11,CAD,retail,D73184,IN,16,3,448,30.79,4,0
5b3dfa32-19c0-44a3-8863-49cbae518326,2025-07-22T02:34:44.015811,C16248,M1355,35.13,CAD,retail,D36459,CA,2,1,4153,194.38,3,0
95c995eb-035b-418d-9eb7-864dee8c0b40,2025-10-05T03:53:39.015811,C15044,M3639,335.48,CAD,utilities,D58599,GB,3,6,973,39.45,0,0
dea71c00-6212-43d8-a926-1fd9235752f4,2025-10-12T19:11:14.015811,C2979,M4950,216.97,CAD,grocery,D7114,US,19,6,3723,267.13,4,0
ba393da6-35b0-46a6-bdfc-41260efa15b6,2025-08-10T00:16:19.015811,C11905,M3708,45.92,CAD,retail,D44743,GB,0,6,2392,446.72,0,0
3efaf109-50e7-429f-890a-ce74691fd8e2,2025-09-26T21:04:22.015811,C16136,M1151,362.61,CAD,grocery,D33331,IN,21,4,1605,171.58,3,0
0ebb18e2-5858-41b1-8bc3-7920fc205fe3,2025-07-24T18:13:56.015811,C6245,M2769,44.27,CAD,electronics,D88099,IN,18,3,1010,809.24,5,0
16231ccb-3faa-4a36-83a2-b0b335fedf8a,2025-08-24T20:43:02.015811,C4412,M4087,6.5,CAD,travel,D56730,IN,20,6,3957,162.52,0,0
c97f91b6-f013-40a5-8afe-e08d5183d401,2025-08-15T12:12:32.015811,C19863,M2637,151.43,CAD,electronics,D90770,US,12,4,2242,314.9,2,0
cbae389d-3bfe-468c-91d9-f49bc2dfec88,2025-09-29T20:48:13.015811,C4528,M3382,190.72,CAD,travel,D91947,IN,20,0,2572,674.3,5,0
31728fee-d3cd-4f23-8a24-2d5bda6c7fbc,2025-09-22T10:55:00.015811,C9522,M2829,251.82,CAD,retail,D71106,GB,10,0,946,780.1,4,0
98999522-0867-4466-828f-8afd39863855,2025-08-09T00:59:37.015811,C13680,M4374,88.43,CAD,utilities,D68516,CA,0,5,208,302.16,0,0
199886ff-29b9-4590-a26e-7e346967ad0b,2025-07-31T23:31:29.015811,C5274,M2348,233.89,CAD,retail,D38685,US,23,3,4434,56.19,0,0
7746539b-82a2-4cb6-943b-f4c050ad9b7a,2025-08-08T05:29:35.015811,C18412,M1838,276.38,CAD,retail,D91243,GB,5,4,385,253.83,0,0
bd67d13d-c65a-4325-90dd-4675b965c9ab,2025-09-23T02:21:18.015811,C14519,M1848,213.16,CAD,travel,D79088,US,2,1,1586,241.33,5,0
53eec42d-fd7f-4041-9249-888f990000e8,2025-09-25T22:36:38.015811,C16838,M978,112.29,CAD,travel,D17049,US,22,3,4785,370.03,0,0
17354a68-6d69-4d34-adda-935d44dccf1f,2025-09-11T11:48:01.015811,C19559,M417,304.98,CAD,utilities,D39473,AU,11,3,4692,449.3,5,0
1c34967e-dec0-4ea7-a982-8ccd2c20a822,2025-09-21T11:02:02.015811,C6026,M4265,33.14,CAD,grocery,D70391,AU,11,6,754,279.37,5,0
8553eab6-c93e-4c45-8b70-7eac793741c5,2025-09-07T18:51:46.015811,C9620,M1790,141.53,CAD,utilities,D85106,CA,18,6,940,600.38,5,0
8a13ffdb-6610-474f-ab80-d30e1655d959,2025-08-13T12:14:27.015811,C7990,M327,233.37,CAD,electronics,D14861,AU,12,2,2102,439.04,4,0
c19d97ab-d5a6-4dcc-be59-b9e0b660b3a7,2025-09-06T09:52:01.015811,C16853,M4168,132.21,CAD,utilities,D25233,GB,9,5,4210,99.44,4,0
ee6a1a4a-545e-4a4f-8641-befaab0b12cf,2025-08-12T22:43:22.015811,C2146,M1727,225.97,CAD,utilities,D55602,CA,22,1,1685,436.51,5,0
aca5540e-cde8-4098-9b43-27510abc7d31,2025-08-11T00:59:09.015811,C2364,M1260,17.55,CAD,retail,D9601,CA,0,0,1459,872.35,4,0
4c98016f-4cc1-4cd0-a8a1-2f01fdebcc2a,2025-07-16T08:49:48.015811,C8476,M3340,115.31,CAD,grocery,D2214,AU,8,2,970,433.56,4,0
683a68eb-9a7d-4967-b3f1-8bd051b1edd8,2025-08-01T09:23:27.015811,C19190,M373,318.88,CAD,retail,D57368,AU,9,4,3237,151.13,5,0
f6efd494-50f9-40ca-ace3-f9c652188496,2025-07-27T09:18:32.015811,C17883,M2417,230.13,CAD,utilities,D95595,GB,9,6,92,452.84,0,1
a1f619b2-5c5c-4455-bb8d-eb7f42914cb6,2025-08-18T05:03:06.015811,C19552,M3229,163.46,CAD,grocery,D98081,GB,5,0,1735,326.25,4,0
300aae2c-8a81-4dff-89a4-e68569355add,2025-09-24T22:50:55.015811,C7235,M2071,65.99,CAD,utilities,D7129,IN,22,2,3779,564.19,5,0
7c6feb94-2e05-4737-acf6-773a040e7626,2025-10-03T06:45:16.015811,C6469,M4757,145.63,CAD,retail,D85915,US,6,4,820,235.29,1,0
44d5c5bc-335b-467d-ac66-a257cf039d73,2025-08-30T01:30:05.015811,C10760,M2505,240.31,CAD,travel,D41463,AU,1,5,1382,193.61,3,0
5acf601f-89e5-4727-9120-f83920473364,2025-09-07T21:55:10.015811,C4401,M2717,107.26,CAD,travel,D23039,IN,21,6,672,1050.04,1,0
0fcece18-e068-4a2c-9743-e290f1713c44,2025-09-23T17:51:47.015811,C8626,M627,264.37,CAD,utilities,D82789,CA,17,1,4767,480.69,1,0
d3a5622b-818f-485e-81f5-d4678f870fc2,2025-08-20T06:16:32.015811,C8540,M4453,216.58,CAD,grocery,D77281,GB,6,2,1097,368.64,3,0
f47c024b-44f7-4aca-a123-7908b0262e2c,2025-10-11T18:54:08.015811,C7828,M1359,57.39,CAD,travel,D19163,AU,18,5,2940,64.26,1,0
6be9917d-153f-4da2-a2fe-1537b236de79,2025-09-06T22:44:11.015811,C7669,M351,224.94,CAD,utilities,D50869,AU,22,5,3725,569.71,4,0
99b629c1-2cf0-4515-b2c1-24dfbe7b0209,2025-09-16T06:17:33.015811,C8629,M4741,166.22,CAD,entertainment,D47881,IN,6,1,638,415.7,1,0
